IRI	Direct	Inherited
http://purl.obolibrary.org/obo/HP_0000769	0	15
http://purl.obolibrary.org/obo/HP_0000771	7	0
http://purl.obolibrary.org/obo/HP_0000772	0	1
http://purl.obolibrary.org/obo/HP_0000773	0	0
http://purl.obolibrary.org/obo/HP_0000774	56	0
http://purl.obolibrary.org/obo/HP_0005257	0	56
http://purl.obolibrary.org/obo/HP_0000775	0	0
http://purl.obolibrary.org/obo/HP_0000777	0	1
http://purl.obolibrary.org/obo/HP_0100763	0	24
http://purl.obolibrary.org/obo/HP_0000786	0	0
http://purl.obolibrary.org/obo/HP_0000789	0	0
http://purl.obolibrary.org/obo/HP_0000790	12	4
http://purl.obolibrary.org/obo/HP_0012614	0	16
http://purl.obolibrary.org/obo/HP_0000791	0	0
http://purl.obolibrary.org/obo/HP_0000800	0	0
http://purl.obolibrary.org/obo/HP_0000802	2	0
http://purl.obolibrary.org/obo/HP_0000803	0	0
http://purl.obolibrary.org/obo/HP_0000815	0	0
http://purl.obolibrary.org/obo/HP_0000817	0	0
http://purl.obolibrary.org/obo/HP_0000819	9	0
http://purl.obolibrary.org/obo/HP_0001952	0	13
http://purl.obolibrary.org/obo/HP_0000820	0	19
http://purl.obolibrary.org/obo/HP_0000822	53	12
http://purl.obolibrary.org/obo/HP_0032263	9	67
http://purl.obolibrary.org/obo/HP_0000823	0	0
http://purl.obolibrary.org/obo/HP_0001510	1	1
http://purl.obolibrary.org/obo/HP_0000824	0	0
http://purl.obolibrary.org/obo/HP_0000830	0	16
http://purl.obolibrary.org/obo/HP_0000829	15	0
http://purl.obolibrary.org/obo/HP_0000832	0	0
http://purl.obolibrary.org/obo/HP_0002926	0	17
http://purl.obolibrary.org/obo/HP_0000833	0	0
http://purl.obolibrary.org/obo/HP_0000834	0	0
http://purl.obolibrary.org/obo/HP_0000842	8	0
http://purl.obolibrary.org/obo/HP_0003117	2	16
http://purl.obolibrary.org/obo/HP_0011014	5	76
http://purl.obolibrary.org/obo/HP_0000843	1	0
http://purl.obolibrary.org/obo/HP_0000846	0	0
http://purl.obolibrary.org/obo/HP_0000853	2	0
http://purl.obolibrary.org/obo/HP_0000854	0	0
http://purl.obolibrary.org/obo/HP_0100568	0	4
http://purl.obolibrary.org/obo/HP_0000855	8	0
http://purl.obolibrary.org/obo/HP_0000857	0	0
http://purl.obolibrary.org/obo/MONDO_0005015	26	350
http://purl.obolibrary.org/obo/HP_0000858	16	0
http://purl.obolibrary.org/obo/HP_0000859	4	0
http://purl.obolibrary.org/obo/HP_0000863	0	0
http://purl.obolibrary.org/obo/HP_0000870	0	0
http://purl.obolibrary.org/obo/HP_0010514	0	0
http://purl.obolibrary.org/obo/HP_0000876	1	0
http://purl.obolibrary.org/obo/HP_0000882	0	0
http://purl.obolibrary.org/obo/HP_0000886	0	0
http://purl.obolibrary.org/obo/HP_0000892	0	0
http://purl.obolibrary.org/obo/HP_0000894	0	0
http://purl.obolibrary.org/obo/HP_0000902	0	0
http://purl.obolibrary.org/obo/HP_0000919	0	0
http://purl.obolibrary.org/obo/HP_0000921	1	0
http://purl.obolibrary.org/obo/HP_0033127	0	764
http://purl.obolibrary.org/obo/HP_0000925	3	96
http://purl.obolibrary.org/obo/HP_0000926	0	0
http://purl.obolibrary.org/obo/HP_0003312	0	0
http://purl.obolibrary.org/obo/HP_0000932	0	0
http://purl.obolibrary.org/obo/HP_0000934	1	0
http://purl.obolibrary.org/obo/HP_0000938	11	0
http://purl.obolibrary.org/obo/HP_0004349	0	33
http://purl.obolibrary.org/obo/HP_0000939	22	0
http://purl.obolibrary.org/obo/HP_0000951	4	193
http://purl.obolibrary.org/obo/HP_0000952	7	0
http://purl.obolibrary.org/obo/HP_0001396	0	7
http://purl.obolibrary.org/obo/HP_0011121	0	123
http://purl.obolibrary.org/obo/HP_0000953	2	4
http://purl.obolibrary.org/obo/HP_0001000	15	19
http://purl.obolibrary.org/obo/HP_0000954	1	0
http://purl.obolibrary.org/obo/HP_0002817	0	27
http://purl.obolibrary.org/obo/HP_0000957	1	0
http://purl.obolibrary.org/obo/HP_0001034	3	1
http://purl.obolibrary.org/obo/HP_0000958	3	0
http://purl.obolibrary.org/obo/HP_0000960	1	0
http://purl.obolibrary.org/obo/HP_0000961	4	0
http://purl.obolibrary.org/obo/HP_0000962	0	0
http://purl.obolibrary.org/obo/HP_0011368	2	0
http://purl.obolibrary.org/obo/HP_0000963	0	0
http://purl.obolibrary.org/obo/HP_0000964	16	0
http://purl.obolibrary.org/obo/HP_0011123	0	63
http://purl.obolibrary.org/obo/HP_0000965	0	0
http://purl.obolibrary.org/obo/HP_0011276	0	2
http://purl.obolibrary.org/obo/HP_0000966	8	0
http://purl.obolibrary.org/obo/HP_0001939	9	779
http://purl.obolibrary.org/obo/HP_0000970	1	0
http://purl.obolibrary.org/obo/HP_0000972	0	0
http://purl.obolibrary.org/obo/HP_0001760	5	24
http://purl.obolibrary.org/obo/HP_0000973	1	0
http://purl.obolibrary.org/obo/HP_0008067	0	2
http://purl.obolibrary.org/obo/HP_0000974	1	0
http://purl.obolibrary.org/obo/HP_0000975	7	0
http://purl.obolibrary.org/obo/HP_0000977	1	0
http://purl.obolibrary.org/obo/HP_0000978	1	0
http://purl.obolibrary.org/obo/HP_0001933	0	2
http://purl.obolibrary.org/obo/HP_0000979	1	0
http://purl.obolibrary.org/obo/HP_0000980	0	0
http://purl.obolibrary.org/obo/HP_0000982	0	0
http://purl.obolibrary.org/obo/HP_0000988	3	0
http://purl.obolibrary.org/obo/HP_0000989	10	0
http://purl.obolibrary.org/obo/HP_0011122	0	73
http://purl.obolibrary.org/obo/HP_0000992	2	0
http://purl.obolibrary.org/obo/HP_0000997	0	0
http://purl.obolibrary.org/obo/HP_0001480	1	0
http://www.ebi.ac.uk/efo/EFO_0003963	7	0
http://purl.obolibrary.org/obo/HP_0000998	0	3
http://purl.obolibrary.org/obo/HP_0000999	0	4
http://purl.obolibrary.org/obo/HP_0001581	0	4
http://purl.obolibrary.org/obo/HP_0001004	2	0
http://purl.obolibrary.org/obo/HP_0001007	1	0
http://purl.obolibrary.org/obo/HP_0001010	0	0
http://purl.obolibrary.org/obo/HP_0001015	0	0
http://purl.obolibrary.org/obo/HP_0002624	1	32
http://purl.obolibrary.org/obo/HP_0007394	0	0
http://purl.obolibrary.org/obo/HP_0001022	0	0
http://purl.obolibrary.org/obo/HP_0005599	0	20
http://purl.obolibrary.org/obo/HP_0001026	0	0
http://purl.obolibrary.org/obo/HP_0200042	0	9
http://purl.obolibrary.org/obo/HP_0001030	1	0
http://purl.obolibrary.org/obo/HP_0001031	0	0
http://purl.obolibrary.org/obo/HP_0009124	7	14
http://purl.obolibrary.org/obo/HP_0012733	0	4
http://purl.obolibrary.org/obo/HP_0001051	0	0
http://purl.obolibrary.org/obo/HP_0001053	0	0
http://purl.obolibrary.org/obo/HP_0001054	0	0
http://purl.obolibrary.org/obo/HP_0001058	2	0
http://purl.obolibrary.org/obo/HP_0001065	1	0
http://purl.obolibrary.org/obo/HP_0001070	0	0
http://purl.obolibrary.org/obo/HP_0001071	0	0
http://purl.obolibrary.org/obo/HP_0001072	1	2
http://purl.obolibrary.org/obo/HP_0001073	1	0
http://purl.obolibrary.org/obo/HP_0001075	0	1
http://purl.obolibrary.org/obo/HP_0001080	1	3
http://purl.obolibrary.org/obo/HP_0001392	1	67
http://purl.obolibrary.org/obo/HP_0001082	14	0
http://purl.obolibrary.org/obo/HP_0012438	0	20
http://purl.obolibrary.org/obo/HP_0001094	4	0
http://purl.obolibrary.org/obo/HP_0001097	4	0
http://purl.obolibrary.org/obo/HP_0001100	2	0
http://purl.obolibrary.org/obo/HP_0001105	2	0
http://purl.obolibrary.org/obo/HP_0001106	0	0
http://purl.obolibrary.org/obo/HP_0001114	0	0
http://purl.obolibrary.org/obo/HP_0001128	2	0
http://purl.obolibrary.org/obo/HP_0001132	0	0
http://purl.obolibrary.org/obo/HP_0001133	1	1
http://purl.obolibrary.org/obo/HP_0001140	0	0
http://purl.obolibrary.org/obo/HP_0001141	0	0
http://purl.obolibrary.org/obo/HP_0001147	0	0
http://purl.obolibrary.org/obo/HP_0001156	2	0
http://purl.obolibrary.org/obo/HP_0011297	2	25
http://purl.obolibrary.org/obo/HP_0001159	0	1
http://purl.obolibrary.org/obo/HP_0001161	0	0
http://purl.obolibrary.org/obo/HP_0001167	0	9
http://purl.obolibrary.org/obo/HP_0010442	0	0
http://purl.obolibrary.org/obo/HP_0001162	0	0
http://purl.obolibrary.org/obo/HP_0001172	0	0
http://purl.obolibrary.org/obo/HP_0001176	0	0
http://purl.obolibrary.org/obo/HP_0001182	1	0
http://purl.obolibrary.org/obo/HP_0100807	5	1
http://purl.obolibrary.org/obo/HP_0001187	0	0
http://purl.obolibrary.org/obo/HP_0001382	2	0
http://purl.obolibrary.org/obo/HP_0001195	4	0
http://purl.obolibrary.org/obo/HP_0010881	0	4
http://purl.obolibrary.org/obo/HP_0010948	0	4
http://purl.obolibrary.org/obo/HP_0001197	0	42
http://purl.obolibrary.org/obo/HP_0001199	0	0
http://purl.obolibrary.org/obo/HP_0001212	0	0
http://purl.obolibrary.org/obo/HP_0011298	0	0
http://purl.obolibrary.org/obo/HP_0001215	0	0
http://purl.obolibrary.org/obo/HP_0001220	0	0
http://purl.obolibrary.org/obo/HP_0012385	0	0
http://purl.obolibrary.org/obo/HP_0009473	1	0
http://purl.obolibrary.org/obo/HP_0001233	0	0
http://purl.obolibrary.org/obo/HP_0010554	0	0
http://purl.obolibrary.org/obo/HP_0001245	0	0
http://purl.obolibrary.org/obo/HP_0001249	5	4
http://purl.obolibrary.org/obo/HP_0012759	0	31
http://purl.obolibrary.org/obo/HP_0001250	16	12
http://purl.obolibrary.org/obo/HP_0001251	1	4
http://purl.obolibrary.org/obo/HP_0003808	0	21
http://purl.obolibrary.org/obo/HP_0001254	5	0
http://purl.obolibrary.org/obo/HP_0001256	0	0
http://purl.obolibrary.org/obo/HP_0001257	0	17
http://purl.obolibrary.org/obo/HP_0001276	0	17
http://purl.obolibrary.org/obo/HP_0001258	0	0
http://purl.obolibrary.org/obo/HP_0002061	7	0
http://purl.obolibrary.org/obo/HP_0010550	0	0
http://purl.obolibrary.org/obo/HP_0001259	2	2
http://purl.obolibrary.org/obo/HP_0004372	0	14
http://purl.obolibrary.org/obo/HP_0001260	0	0
http://purl.obolibrary.org/obo/HP_0001263	7	0
http://purl.obolibrary.org/obo/HP_0001265	0	0
http://purl.obolibrary.org/obo/HP_0001315	0	1
http://purl.obolibrary.org/obo/HP_0001266	0	0
http://purl.obolibrary.org/obo/HP_0002072	0	0
http://purl.obolibrary.org/obo/HP_0002305	0	0
http://purl.obolibrary.org/obo/HP_0001269	3	0
http://purl.obolibrary.org/obo/HP_0004374	0	3
http://purl.obolibrary.org/obo/HP_0001270	0	0
http://purl.obolibrary.org/obo/HP_0001272	0	1
http://purl.obolibrary.org/obo/HP_0001317	0	2
http://purl.obolibrary.org/obo/HP_0001273	0	45
http://purl.obolibrary.org/obo/HP_0002500	0	66
http://purl.obolibrary.org/obo/HP_0001274	13	0
http://purl.obolibrary.org/obo/HP_0007370	0	13
http://purl.obolibrary.org/obo/HP_0001279	6	0
http://purl.obolibrary.org/obo/HP_0007185	0	6
http://purl.obolibrary.org/obo/HP_0011025	5	329
http://purl.obolibrary.org/obo/HP_0001281	1	0
http://purl.obolibrary.org/obo/HP_0011804	0	64
http://purl.obolibrary.org/obo/HP_0001284	1	0
http://purl.obolibrary.org/obo/HP_0001285	0	0
http://purl.obolibrary.org/obo/HP_0002273	0	0
http://purl.obolibrary.org/obo/HP_0001287	2	0
http://purl.obolibrary.org/obo/HP_0002011	0	779
http://purl.obolibrary.org/obo/HP_0010978	0	393
http://purl.obolibrary.org/obo/HP_0001288	22	44
http://purl.obolibrary.org/obo/HP_0100022	6	99
http://purl.obolibrary.org/obo/HP_0001289	2	4
http://purl.obolibrary.org/obo/HP_0001290	0	0
http://purl.obolibrary.org/obo/HP_0001297	34	72
http://purl.obolibrary.org/obo/HP_0100659	0	117
http://purl.obolibrary.org/obo/HP_0001298	0	1
http://purl.obolibrary.org/obo/HP_0001300	0	0
http://purl.obolibrary.org/obo/HP_0001302	0	0
http://purl.obolibrary.org/obo/HP_0001339	0	0
http://purl.obolibrary.org/obo/HP_0001304	1	0
http://purl.obolibrary.org/obo/HP_0001308	18	0
http://purl.obolibrary.org/obo/HP_0004305	3	23
http://purl.obolibrary.org/obo/HP_0001310	3	0
http://purl.obolibrary.org/obo/HP_0031826	0	1
http://purl.obolibrary.org/obo/HP_0001319	0	0
http://purl.obolibrary.org/obo/HP_0001320	0	0
http://purl.obolibrary.org/obo/HP_0001321	0	1
http://purl.obolibrary.org/obo/HP_0002334	0	1
http://purl.obolibrary.org/obo/HP_0007360	0	1
http://purl.obolibrary.org/obo/HP_0001324	0	0
http://purl.obolibrary.org/obo/HP_0001325	2	0
http://purl.obolibrary.org/obo/HP_0001328	0	0
http://purl.obolibrary.org/obo/HP_0001331	0	0
http://purl.obolibrary.org/obo/HP_0001336	3	0
http://purl.obolibrary.org/obo/HP_0001337	2	0
http://purl.obolibrary.org/obo/HP_0001338	0	0
http://purl.obolibrary.org/obo/HP_0002536	0	2
http://purl.obolibrary.org/obo/HP_0001340	0	0
http://purl.obolibrary.org/obo/HP_0001341	0	0
http://purl.obolibrary.org/obo/HP_0001344	2	0
http://purl.obolibrary.org/obo/HP_0001347	0	0
http://purl.obolibrary.org/obo/HP_0001348	0	0
http://purl.obolibrary.org/obo/HP_0001350	0	0
http://purl.obolibrary.org/obo/HP_0001357	0	0
http://purl.obolibrary.org/obo/HP_0001369	19	105
http://purl.obolibrary.org/obo/HP_0001370	91	0
http://purl.obolibrary.org/obo/HP_0001371	0	1
http://purl.obolibrary.org/obo/HP_0001373	8	2
http://purl.obolibrary.org/obo/HP_0001374	0	0
http://purl.obolibrary.org/obo/HP_0001384	1	0
http://purl.obolibrary.org/obo/HP_0001385	4	0
http://purl.obolibrary.org/obo/HP_0002814	0	49
http://purl.obolibrary.org/obo/HP_0001386	0	0
http://purl.obolibrary.org/obo/HP_0001387	3	1
http://purl.obolibrary.org/obo/HP_0001388	0	0
http://purl.obolibrary.org/obo/HP_0002012	1	77
http://purl.obolibrary.org/obo/HP_0001394	2	0
http://purl.obolibrary.org/obo/HP_0001395	5	0
http://purl.obolibrary.org/obo/HP_0001397	1	6
http://purl.obolibrary.org/obo/HP_0001399	3	1
http://purl.obolibrary.org/obo/HP_0001410	0	4
http://purl.obolibrary.org/obo/HP_0001405	0	0
http://purl.obolibrary.org/obo/HP_0001407	2	0
http://purl.obolibrary.org/obo/HP_0025031	1	681
http://purl.obolibrary.org/obo/HP_0001417	0	0
http://purl.obolibrary.org/obo/HP_0001419	0	0
http://purl.obolibrary.org/obo/HP_0001423	0	0
http://purl.obolibrary.org/obo/HP_0001425	0	0
http://purl.obolibrary.org/obo/HP_0001427	22	0
http://purl.obolibrary.org/obo/HP_0001433	0	0
http://purl.obolibrary.org/obo/HP_0001744	4	0
http://purl.obolibrary.org/obo/HP_0002240	6	0
http://purl.obolibrary.org/obo/HP_0001438	0	11
http://purl.obolibrary.org/obo/HP_0001476	0	0
http://purl.obolibrary.org/obo/HP_0001482	0	0
http://purl.obolibrary.org/obo/HP_0001488	0	0
http://purl.obolibrary.org/obo/HP_0001495	0	0
http://purl.obolibrary.org/obo/HP_0002797	5	0
http://purl.obolibrary.org/obo/HP_0009810	0	1
http://purl.obolibrary.org/obo/HP_0040070	1	4
http://purl.obolibrary.org/obo/HP_0001508	0	0
http://purl.obolibrary.org/obo/HP_0004325	0	4
http://purl.obolibrary.org/obo/HP_0001513	38	2
http://purl.obolibrary.org/obo/HP_0004324	0	73
http://purl.obolibrary.org/obo/HP_0001518	1	0
http://purl.obolibrary.org/obo/HP_0001519	0	0
http://purl.obolibrary.org/obo/HP_0001520	13	0
http://purl.obolibrary.org/obo/HP_0001522	3	0
http://www.ebi.ac.uk/efo/EFO_0004352	55	2
http://purl.obolibrary.org/obo/HP_0001525	0	0
http://purl.obolibrary.org/obo/HP_0001531	0	0
http://purl.obolibrary.org/obo/HP_0001537	9	0
http://purl.obolibrary.org/obo/HP_0001541	3	0
http://purl.obolibrary.org/obo/HP_0001545	0	0
http://purl.obolibrary.org/obo/HP_0004378	0	10
http://purl.obolibrary.org/obo/HP_0001548	0	0
http://purl.obolibrary.org/obo/HP_0001549	0	0
http://purl.obolibrary.org/obo/HP_0002242	0	23
http://purl.obolibrary.org/obo/HP_0001552	0	0
http://purl.obolibrary.org/obo/HP_0001555	1	0
http://purl.obolibrary.org/obo/HP_0001558	1	0
http://purl.obolibrary.org/obo/HP_0001560	4	0
http://purl.obolibrary.org/obo/HP_0001561	0	0
http://purl.obolibrary.org/obo/HP_0001575	0	0
http://purl.obolibrary.org/obo/HP_0001583	0	0
http://purl.obolibrary.org/obo/HP_0001591	0	0
http://purl.obolibrary.org/obo/HP_0001596	0	1
http://purl.obolibrary.org/obo/HP_0001597	0	3
http://purl.obolibrary.org/obo/HP_0001600	0	0
http://purl.obolibrary.org/obo/HP_0002086	0	334
http://purl.obolibrary.org/obo/HP_0001601	0	0
http://purl.obolibrary.org/obo/HP_0025423	0	0
http://purl.obolibrary.org/obo/HP_0001605	3	0
http://purl.obolibrary.org/obo/HP_0003470	2	3
http://purl.obolibrary.org/obo/HP_0031801	2	1
http://purl.obolibrary.org/obo/HP_0001607	0	0
http://purl.obolibrary.org/obo/HP_0001609	0	0
http://purl.obolibrary.org/obo/HP_0001611	0	0
http://purl.obolibrary.org/obo/HP_0001618	4	0
http://purl.obolibrary.org/obo/HP_0001620	0	0
http://purl.obolibrary.org/obo/HP_0001623	0	0
http://purl.obolibrary.org/obo/HP_0001787	22	7
http://purl.obolibrary.org/obo/HP_0001626	1	604
http://purl.obolibrary.org/obo/HP_0001627	7	32
http://purl.obolibrary.org/obo/HP_0030680	1	253
http://purl.obolibrary.org/obo/HP_0001633	0	6
http://purl.obolibrary.org/obo/HP_0001654	0	10
http://purl.obolibrary.org/obo/HP_0001634	6	0
http://purl.obolibrary.org/obo/MONDO_0003767	1	12
http://purl.obolibrary.org/obo/HP_0001635	19	0
http://purl.obolibrary.org/obo/HP_0001636	1	0
http://purl.obolibrary.org/obo/HP_0001710	8	1
http://purl.obolibrary.org/obo/HP_0001642	0	0
http://purl.obolibrary.org/obo/HP_0001643	0	0
http://purl.obolibrary.org/obo/HP_0001644	1	0
http://purl.obolibrary.org/obo/HP_0001646	0	4
http://purl.obolibrary.org/obo/HP_0001647	4	0
http://purl.obolibrary.org/obo/HP_0001649	19	4
http://purl.obolibrary.org/obo/HP_0011675	9	43
http://purl.obolibrary.org/obo/HP_0001650	3	0
http://purl.obolibrary.org/obo/HP_0031652	0	3
http://purl.obolibrary.org/obo/HP_0001651	0	0
http://purl.obolibrary.org/obo/HP_0001653	2	0
http://purl.obolibrary.org/obo/HP_0031481	0	2
http://purl.obolibrary.org/obo/HP_0001655	0	0
http://purl.obolibrary.org/obo/HP_0001671	3	2
http://purl.obolibrary.org/obo/HP_0001657	0	3
http://purl.obolibrary.org/obo/HP_0003115	7	6
http://purl.obolibrary.org/obo/HP_0001660	5	0
http://purl.obolibrary.org/obo/HP_0001662	6	0
http://purl.obolibrary.org/obo/HP_0001663	0	0
http://purl.obolibrary.org/obo/HP_0004308	2	2
http://purl.obolibrary.org/obo/HP_0001667	0	0
http://purl.obolibrary.org/obo/HP_0001714	0	0
http://purl.obolibrary.org/obo/HP_0001670	0	0
http://purl.obolibrary.org/obo/HP_0001679	1	31
http://purl.obolibrary.org/obo/HP_0001684	0	0
http://purl.obolibrary.org/obo/HP_0005120	0	0
http://purl.obolibrary.org/obo/HP_0001685	0	0
http://purl.obolibrary.org/obo/HP_0001686	0	0
http://purl.obolibrary.org/obo/HP_0001688	1	0
http://purl.obolibrary.org/obo/HP_0001693	0	0
http://purl.obolibrary.org/obo/HP_0001698	1	0
http://purl.obolibrary.org/obo/HP_0001699	2	0
http://purl.obolibrary.org/obo/HP_0001700	0	0
http://purl.obolibrary.org/obo/HP_0001702	0	0
http://purl.obolibrary.org/obo/HP_0001711	0	2
http://purl.obolibrary.org/obo/HP_0001718	0	0
http://purl.obolibrary.org/obo/HP_0001732	0	7
http://purl.obolibrary.org/obo/HP_0001733	1	5
http://purl.obolibrary.org/obo/HP_0001735	5	0
http://purl.obolibrary.org/obo/HP_0001737	0	0
http://purl.obolibrary.org/obo/HP_0001742	0	0
http://purl.obolibrary.org/obo/HP_0001750	3	0
http://purl.obolibrary.org/obo/HP_0001761	0	0
http://purl.obolibrary.org/obo/HP_0001762	6	0
http://purl.obolibrary.org/obo/HP_0001883	1	6
http://purl.obolibrary.org/obo/HP_0001769	0	0
http://purl.obolibrary.org/obo/HP_0001770	1	0
http://purl.obolibrary.org/obo/HP_0001780	0	14
http://purl.obolibrary.org/obo/HP_0001771	0	0
http://purl.obolibrary.org/obo/HP_0005750	0	0
http://purl.obolibrary.org/obo/HP_0001773	0	0
http://purl.obolibrary.org/obo/HP_0006493	0	1
http://purl.obolibrary.org/obo/HP_0001776	0	0
http://purl.obolibrary.org/obo/HP_0001782	0	0
http://purl.obolibrary.org/obo/HP_0001788	7	0
http://purl.obolibrary.org/obo/HP_0001789	0	0
http://purl.obolibrary.org/obo/HP_0001791	0	0
http://purl.obolibrary.org/obo/HP_0001798	0	0
http://purl.obolibrary.org/obo/HP_0008386	0	0
http://purl.obolibrary.org/obo/HP_0001800	0	0
http://purl.obolibrary.org/obo/HP_0010624	0	0
http://purl.obolibrary.org/obo/HP_0001807	0	0
http://purl.obolibrary.org/obo/HP_0001822	6	0
http://purl.obolibrary.org/obo/HP_0001824	3	0
http://purl.obolibrary.org/obo/HP_0001829	0	0
http://purl.obolibrary.org/obo/HP_0001830	0	0
http://purl.obolibrary.org/obo/HP_0001831	1	0
http://purl.obolibrary.org/obo/HP_0001833	1	0
http://purl.obolibrary.org/obo/HP_0001837	0	0
http://purl.obolibrary.org/obo/HP_0001838	0	0
http://purl.obolibrary.org/obo/HP_0008365	0	0
http://purl.obolibrary.org/obo/HP_0001840	0	0
http://purl.obolibrary.org/obo/HP_0001841	0	0
http://purl.obolibrary.org/obo/HP_0001845	1	0
http://purl.obolibrary.org/obo/HP_0001848	0	0
http://purl.obolibrary.org/obo/HP_0001852	0	0
http://purl.obolibrary.org/obo/HP_0001857	0	0
http://purl.obolibrary.org/obo/HP_0001863	0	0
http://purl.obolibrary.org/obo/HP_0030084	0	0
http://purl.obolibrary.org/obo/HP_0001864	0	0
http://purl.obolibrary.org/obo/HP_0001869	2	0
http://purl.obolibrary.org/obo/HP_0001870	0	0
http://purl.obolibrary.org/obo/HP_0001871	1	479
http://purl.obolibrary.org/obo/HP_0001873	7	0
http://purl.obolibrary.org/obo/HP_0011875	0	39
http://purl.obolibrary.org/obo/HP_0001875	9	0
http://purl.obolibrary.org/obo/HP_0001881	0	152
http://purl.obolibrary.org/obo/HP_0001876	2	7
http://purl.obolibrary.org/obo/HP_0001877	1	96
http://purl.obolibrary.org/obo/HP_0001880	2	0
http://purl.obolibrary.org/obo/HP_0010987	0	152
http://purl.obolibrary.org/obo/HP_0001882	55	0
http://purl.obolibrary.org/obo/HP_0005656	0	7
http://purl.obolibrary.org/obo/HP_0001888	75	0
http://purl.obolibrary.org/obo/HP_0001889	0	0
http://purl.obolibrary.org/obo/HP_0010972	0	26
http://purl.obolibrary.org/obo/HP_0001891	26	0
http://purl.obolibrary.org/obo/HP_0001931	0	26
http://www.ebi.ac.uk/efo/EFO_0005882	2	0
http://purl.obolibrary.org/obo/HP_0001894	0	0
http://purl.obolibrary.org/obo/HP_0001896	0	0
http://purl.obolibrary.org/obo/HP_0001898	9	0
http://purl.obolibrary.org/obo/HP_0001903	9	27
http://purl.obolibrary.org/obo/HP_0001905	0	0
http://purl.obolibrary.org/obo/HP_0001907	1	0
http://purl.obolibrary.org/obo/HP_0001977	6	42
http://purl.obolibrary.org/obo/HP_0001913	2	9
http://purl.obolibrary.org/obo/HP_0001915	4	3
http://www.ebi.ac.uk/efo/EFO_0004272	25	30
http://purl.obolibrary.org/obo/HP_0001917	0	0
http://purl.obolibrary.org/obo/HP_0001919	13	0
http://purl.obolibrary.org/obo/HP_0001920	0	0
http://purl.obolibrary.org/obo/HP_0100545	1	19
http://purl.obolibrary.org/obo/HP_0001924	0	0
http://purl.obolibrary.org/obo/HP_0001928	0	27
http://purl.obolibrary.org/obo/HP_0001935	0	0
http://purl.obolibrary.org/obo/HP_0001941	2	1
http://purl.obolibrary.org/obo/HP_0004360	0	8
http://purl.obolibrary.org/obo/HP_0001942	1	0
http://purl.obolibrary.org/obo/HP_0001943	9	2
http://purl.obolibrary.org/obo/HP_0011015	2	44
http://purl.obolibrary.org/obo/HP_0001945	11	2
http://purl.obolibrary.org/obo/HP_0004370	11	13
http://purl.obolibrary.org/obo/HP_0001948	0	0
http://purl.obolibrary.org/obo/HP_0001954	0	0
http://purl.obolibrary.org/obo/HP_0001956	0	0
http://purl.obolibrary.org/obo/MONDO_0011122	9	8
http://purl.obolibrary.org/obo/HP_0001959	0	0
http://purl.obolibrary.org/obo/HP_0030082	0	3
http://purl.obolibrary.org/obo/HP_0001962	5	0
http://purl.obolibrary.org/obo/HP_0001967	0	0
http://purl.obolibrary.org/obo/HP_0001974	0	0
http://purl.obolibrary.org/obo/HP_0001976	1	0
http://purl.obolibrary.org/obo/HP_0001985	0	0
http://purl.obolibrary.org/obo/HP_0001987	0	0
http://purl.obolibrary.org/obo/HP_0004364	0	63
http://purl.obolibrary.org/obo/HP_0001988	2	0
http://purl.obolibrary.org/obo/HP_0001997	14	0
http://purl.obolibrary.org/obo/HP_0001998	0	0
http://purl.obolibrary.org/obo/HP_0002000	2	0
http://purl.obolibrary.org/obo/HP_0002002	0	0
http://purl.obolibrary.org/obo/HP_0002003	4	0
http://purl.obolibrary.org/obo/HP_0002006	0	0
http://purl.obolibrary.org/obo/HP_0002007	0	0
http://purl.obolibrary.org/obo/HP_0430000	0	0
http://purl.obolibrary.org/obo/HP_0002013	11	0
http://purl.obolibrary.org/obo/HP_0002017	1	26
http://purl.obolibrary.org/obo/HP_0002014	170	8
http://purl.obolibrary.org/obo/HP_0011458	14	388
http://purl.obolibrary.org/obo/HP_0002015	16	0
http://purl.obolibrary.org/obo/HP_0025270	0	18
http://purl.obolibrary.org/obo/HP_0002018	8	0
http://purl.obolibrary.org/obo/HP_0002019	18	30
http://purl.obolibrary.org/obo/HP_0002024	7	0
http://purl.obolibrary.org/obo/HP_0002027	86	0
http://purl.obolibrary.org/obo/HP_0012531	8	368
http://purl.obolibrary.org/obo/HP_0002028	0	0
http://purl.obolibrary.org/obo/HP_0002031	0	6
http://purl.obolibrary.org/obo/HP_0012718	0	48
http://purl.obolibrary.org/obo/HP_0002032	0	0
http://purl.obolibrary.org/obo/HP_0002033	0	0
http://purl.obolibrary.org/obo/HP_0008872	0	2
http://purl.obolibrary.org/obo/HP_0002034	0	9
http://purl.obolibrary.org/obo/HP_0002250	0	14
http://purl.obolibrary.org/obo/HP_0012732	0	9
http://purl.obolibrary.org/obo/HP_0002035	4	0
http://purl.obolibrary.org/obo/HP_0002036	7	0
http://purl.obolibrary.org/obo/HP_0100790	3	64
http://purl.obolibrary.org/obo/HP_0002037	0	0
http://purl.obolibrary.org/obo/HP_0004386	0	5
http://purl.obolibrary.org/obo/HP_0002038	2	0
http://purl.obolibrary.org/obo/HP_0002039	3	0
http://purl.obolibrary.org/obo/HP_0002043	1	0
http://purl.obolibrary.org/obo/HP_0010450	0	1
http://purl.obolibrary.org/obo/MONDO_0003749	9	124
